_id,username,uid,attraction_review_name,nb_cities_visited,src,nb_contributions
ObjectID(5c2fa36daed96420e4180580),"684yannickd","4680F4BEBF6F88E873B0332535EE5ACD","Palais de Westminster","24","334357178","67"
ObjectID(5c2fa36faed96420e4180581),"59_Xavier_59","AE8487A68EB71C7616C4AF3984F2F0FF","Palais de Westminster","94","334364410","307"
ObjectID(5c2fa371aed96420e4180582),"Jean-Francois1200","9CD6A44CB16EE72AEBF7F1B5117B6846","Palais de Westminster","405","335004807","257"
ObjectID(5c2fa374aed96420e4180583),"Flothom31880","095ACECE466663EA85BD4AA19B222710","Palais de Westminster","28","336225204","45"
ObjectID(5c2fa376aed96420e4180584),"amariemar","C0BCE5B6904FAAC7707C8ABAA51C7C87","Palais de Westminster","7","336925304","16"
ObjectID(5c2fa378aed96420e4180585),"392am_liel","844787856AC873F537228CEF56267356","Palais de Westminster","34","337000752","27"
ObjectID(5c2fa379aed96420e4180586),"isabellemV3925MY","DD449EA9515478516B52DC7F65F72B98","Palais de Westminster","19","323198720","6"
ObjectID(5c2fa37caed96420e4180587),"J9250NYchristineb","1522A33BB32A9717DAEE51912158B628","Palais de Westminster","61","323658127","179"
ObjectID(5c2fa37eaed96420e4180588),"yoyonet","3EF8658B4E6AD8F0EEB25C4A526890AF","Palais de Westminster","26","324593288","75"
ObjectID(5c2fa381aed96420e4180589),"Fl0w_Fl0w","E315505F2C8ABBF701E78664D3AACF38","Palais de Westminster","50","324806262","125"
ObjectID(5c2fa384aed96420e418058a),"nanousid","A78D1883B51327246BD8A4C6EB1EAC6A","Palais de Westminster","5","325680611","18"
ObjectID(5c2fa386aed96420e418058b),"monparfum","484F4E9D51133BC0D9A6A93B6EC0774B","Palais de Westminster","93","326696688","228"
ObjectID(5c2fa389aed96420e418058c),"philippeo914","2DB8EDA7CB32B85E987896BEF2673481","Palais de Westminster","35","326753021","98"
ObjectID(5c2fa38caed96420e418058d),"908nadinef","788D61DFC00259A094BEE675D5874EE1","Palais de Westminster","95","329571955","133"
ObjectID(5c2fa38faed96420e418058e),"worldcity","6F81ACC7CBE5B3441F60F59E048A975C","Palais de Westminster","372","332748212","441"
ObjectID(5c2fa392aed96420e418058f),"FlyingCocot","B0E9FDFD5B919A7211AB8B37C5CE9BA0","Palais de Westminster","63","316765050","104"
ObjectID(5c2fa394aed96420e4180590),"aurelienn_13","63B068CF9228F1E9B83FE130AC92F5AA","Palais de Westminster","48","316891573","69"
ObjectID(5c2fa396aed96420e4180591),"flevesque1965","9E6664983721E37C9411D78B53D5DEC4","Palais de Westminster","263","316964502","293"
ObjectID(5c2fa399aed96420e4180592),"MoundherA","C485D6F18D2D71BA09BACEBE903A909D","Palais de Westminster","81","317189631","60"
ObjectID(5c2fa39baed96420e4180593),"Big-troy-33","0E65050BC00B8CBEDEE1A11479892D48","Palais de Westminster","72","318697249","147"
ObjectID(5c2fa39eaed96420e4180594),"Londiniuma","B7E37473C28F877C5E31939A8934D86F","Palais de Westminster","82","321150262","143"
ObjectID(5c2fa3a1aed96420e4180595),"214patriciaa","E8A80989A07ACE2B0E8AC6F0776036A5","Palais de Westminster","31","321212551","64"
ObjectID(5c2fa3a3aed96420e4180596),"TwistR13","F4A182F484B4F0C43382794F24E8E9FA","Palais de Westminster","44","321336470","93"
ObjectID(5c2fa3a6aed96420e4180597),"Virginiethibaut","E19689579278AB1CEF8B089BB2BFE5DE","Palais de Westminster","15","321401273","28"
ObjectID(5c2fa3a8aed96420e4180598),"coudo","74BA38989326AB880074576576F87DAE","Palais de Westminster","107","308709028","131"
ObjectID(5c2fa3abaed96420e4180599),"bokhosa","3789D2A54AD8C8EAC978BACDBC489001","Palais de Westminster","176","310080323","81"
ObjectID(5c2fa3adaed96420e418059a),"justiner981","DC2173463AE4005DAF1D29BD99B788F6","Palais de Westminster","26","311369288","29"
ObjectID(5c2fa3afaed96420e418059b),"pau-2-line","9ADF0B2C8901609E0168CFE295C2B330","Palais de Westminster","9","312279426","20"
ObjectID(5c2fa3b1aed96420e418059c),"rachel_urba","20C90B2CF0AE7D0181DA3D0B2F22DF3D","Palais de Westminster","7","312590970","8"
ObjectID(5c2fa3b4aed96420e418059d),"AlHu_Bxl","FD1286DE0D75A945E93CFBC66873633D","Palais de Westminster","13","313358903","20"
ObjectID(5c2fa3b7aed96420e418059e),"91sophieb","B02A6DED91DB44EDD6C1747CD7EAB43F","Palais de Westminster","20","313784521","39"
ObjectID(5c2fa3baaed96420e418059f),"507jeanyvesf","1F8DE0BDA7162A02C5D43315301C66C6","Palais de Westminster","55","314155358","115"
ObjectID(5c2fa3bdaed96420e41805a0),"paulynev","E3C0FC35611983EC99ED9EDDB002BA87","Palais de Westminster","147","319503406","25"
ObjectID(5c2fa3bfaed96420e41805a1),"920emilieg","4920744E765A87428CC004C01DC3DAEE","Palais de Westminster","81","304012048","427"
ObjectID(5c2fa3c2aed96420e41805a2),"med52","1483F8453D7464DB64A9E057A6F02720","Palais de Westminster","61","304117692","67"
ObjectID(5c2fa3c3aed96420e41805a3),"julier913","A3036D6A8902FDFDE470057DBA2E30C4","Palais de Westminster","19","305211133","13"
ObjectID(5c2fa3c6aed96420e41805a4),"macduc","065A1BE15D24D17E5B7C9966DA76E9BA","Palais de Westminster","330","306079118","128"
ObjectID(5c2fa3c8aed96420e41805a5),"ADAL3110","CAD09D6BAB16E79EDD47A2A8B22261EB","Palais de Westminster","22","306360071","22"
ObjectID(5c2fa3cbaed96420e41805a6),"478adeliner","CB87E3D860CED7DF72F1EC13BD82D788","Palais de Westminster","428","306389703","233"
ObjectID(5c2fa3cdaed96420e41805a7),"180camillem","93314C427A9FCF2837D1EB0E2C34DE82","Palais de Westminster","4","307466625","7"
ObjectID(5c2fa3d0aed96420e41805a8),"DelphineFinou","25DFC39C19979E14D5BF51336A8CC82A","Palais de Westminster","54","307862247","65"
ObjectID(5c2fa3d3aed96420e41805a9),"28micheld","A562BAE005F204939D4F3ADBEDFE5D0E","Palais de Westminster","176","307936238","505"
ObjectID(5c2fa3d6aed96420e41805aa),"v_rol614","22A3A1F88E6D82A3C74947432EF16D14","Palais de Westminster","79","298803251","37"
ObjectID(5c2fa3d9aed96420e41805ab),"nathalieG979","D67760B6C64CC8A28EA5384DECED360F","Palais de Westminster","16","299486280","44"
ObjectID(5c2fa3dbaed96420e41805ac),"gerardwendy","4F196D4BB545ED9778F274D4AF0DD636","Palais de Westminster","49","299862305","166"
ObjectID(5c2fa3deaed96420e41805ad),"sophie28061960","F0974F8CCD1FBF14604173F46F71FE83","Palais de Westminster","12","300112911","22"
ObjectID(5c2fa3e1aed96420e41805ae),"GarsJoe","231661DE0013B6EB18E5243BE0DD65E7","Palais de Westminster","185","300997927","18"
ObjectID(5c2fa3e4aed96420e41805af),"vincentc923","F4FED3A735FC1A39A269309E81050E5A","Palais de Westminster","4","301235287","12"
ObjectID(5c2fa3e7aed96420e41805b0),"Fab1490","6C58D84348E02691D2E4B0E1E6548CC8","Palais de Westminster","186","301456828","79"
ObjectID(5c2fa3e9aed96420e41805b1),"StephenReed2014","BF284E5D7F3D337A1B2E807E5897DB65","Palais de Westminster","20","302394130","117"
ObjectID(5c2fa3ecaed96420e41805b2),"m-anne75","82F179BED0F6C8F1F5997931764E42A3","Palais de Westminster","43","302557881","32"
ObjectID(5c2fa43caed96420e41805b3),"719jeanpierreg","8E6A10693118E120AD8FB15DE264405C","Palais de Westminster","8","445511438","10"
ObjectID(5c2fa43faed96420e41805b4),"Grishnak45","8759F8B82274A6F1C7EF5FE0237FBA31","Palais de Westminster","112","452434428","42"
ObjectID(5c2fa441aed96420e41805b5),"marmotte27000","A52DFF8C60A8A4003621C0953FBAEB26","Palais de Westminster","80","458092720","343"
ObjectID(5c2fa444aed96420e41805b6),"Olivier_NYONGO","508569EE44BD2484E10DFBBBB9E67226","Palais de Westminster","77","472309750","26"
ObjectID(5c2fa446aed96420e41805b7),"286thierryd","66AF92F1815D3991B7BE7CB735B93FF5","Palais de Westminster","36","478919424","76"
ObjectID(5c2fa449aed96420e41805b8),"jacjac66","51DEACDCDED315CF7CA612C84E5EF2D0","Palais de Westminster","17","499690423","66"
ObjectID(5c2fa44baed96420e41805b9),"sca31","2D4870B74742A08E469C30927F681FB6","Palais de Westminster","28","515426702","105"
ObjectID(5c2fa44caed96420e41805ba),"Armelledu69","4F936F71A891121FEBAF8398C4F06477","Palais de Westminster","13","537971704","23"
ObjectID(5c2fa44eaed96420e41805bb),"Lorenzo91405","19EA0ADC8CA105EEAC6AC3AB4BB3F7DF","Palais de Westminster","21","551478055","56"
ObjectID(5c2fa451aed96420e41805bc),"atlons","A3715CCA09D2564EF36A80D9A7C5F4AF","Palais de Westminster","149","569480161","595"
ObjectID(5c2fa454aed96420e41805bd),"Vepeside","4D0540749A2B8ADD3B8028D100F86CA2","Palais de Westminster","47","579164416","148"
ObjectID(5c2fa457aed96420e41805be),"sosoNeungSurBeuvron","EC2B06E5AC7832B1CE548A30817B5644","Palais de Westminster","29","597805159","74"
ObjectID(5c2fa45caed96420e41805bf),"Charentix","BF2C9FDAB8F2BEC92A607621BC72CF5C","Palais de Westminster","31","608429549","55"
ObjectID(5c2fa45faed96420e41805c0),"SergejB","722FB08BE8BB5AB0BE2E710D4343C445","Borough Market","2","120990502","3"
ObjectID(5c2fa464aed96420e41805c1),"gabrielan882","3053B5E29AA1EBCDA0A8C7525EE8D644","Borough Market","384","123453896","132"
ObjectID(5c2fa467aed96420e41805c2),"bubbenhall_traveller","65CACB7F5EFFBDD8275DA96AA76642CE","Borough Market","251","123493571","88"
ObjectID(5c2fa46aaed96420e41805c3),"CanadianPinay","EA4AF4F0D04763F513511134C849BED3","Borough Market","178","123613790","6"
ObjectID(5c2fa46daed96420e41805c4),"Coconuts_UK","83A421FE3514C3A1727BFBD3EC649A5A","Borough Market","191","124300418","424"
ObjectID(5c2fa470aed96420e41805c5),"Moosie57","F1517FEB6AC66FF7C2E191106A01D4C8","Borough Market","579","124426892","944"
ObjectID(5c2fa473aed96420e41805c6),"patolemy","18918DD91763D9F764D525E64AA6FD43","Borough Market","235","124733144","7"
ObjectID(5c2fa475aed96420e41805c7),"JenJenMcMostard","A73A240F4C7F24B2C3B2D9A6768A70EB","Borough Market","339","124848097","106"
ObjectID(5c2fa478aed96420e41805c8),"playeemobil","170E5ADEB2C0D55267842788262EE87C","Borough Market","242","126063086","154"
ObjectID(5c2fa479aed96420e41805c9),"scooterfran","493EF1EA04522B5DFDD9C62FEDEC8FEE","Borough Market","110","126284106","134"
ObjectID(5c2fa47caed96420e41805ca),"Sazzle_funk","611B6958A3EB05384CEF034D13326231","Borough Market","76","126363054","91"
ObjectID(5c2fa47faed96420e41805cb),"thebrews10","A41978160994B615CE0AF94BDE8858B4","Borough Market","137","121127383","81"
ObjectID(5c2fa481aed96420e41805cc),"DeanTailor","45C8F7DA34BC31FF98175E9F559CA8C1","Borough Market","1 ville visitée","121191306","1 contribution"
ObjectID(5c2fa483aed96420e41805cd),"simonwM4084BJ","782EE0FDA36A32FBC566CEE86E3CCAB6","Borough Market","101","121278179","122"
ObjectID(5c2fa484aed96420e41805ce),"ntlchin","37512965B195CE12C06E83D84FB5A3B2","Borough Market","19","126474083","60"
ObjectID(5c2fa486aed96420e41805cf),"Hoola44","1022F016F15F33CCD292B7975407E36F","Borough Market","31","126526191","14"
ObjectID(5c2fa489aed96420e41805d0),"JackieT15","B500B876E526085FBD796B79E4249AF1","Borough Market","170","126759795","16"
ObjectID(5c2fa48caed96420e41805d1),"London044","6C09559D721150561025C85D14CCD36E","Borough Market","94","128896985","79"
ObjectID(5c2fa48eaed96420e41805d2),"vegaslamb","5747AFB7ADF2FBDFDDB433B69E945C1B","Borough Market","118","129212755","162"
ObjectID(5c2fa490aed96420e41805d3),"ChrisH73","560E97B8815F8D3A84729E5F269F17D4","Borough Market","229","130539116","40"
ObjectID(5c2fa493aed96420e41805d4),"captainu","8394AA0D46867D7095D3C79A93C5A41D","Borough Market","4","131121643","10"
ObjectID(5c2fa496aed96420e41805d5),"okcu2000","7241D4A51D5F61609584E1822B92DFB8","Borough Market","114","132942211","66"
ObjectID(5c2fa498aed96420e41805d6),"Susan2009","CDA1D4B784BDC41C033DE23BA8282D54","Borough Market","11","133892729","30"
ObjectID(5c2fa49baed96420e41805d7),"JanetR621","75352D9E087AFA8355CAA570C137622A","Borough Market","152","133958519","248"
ObjectID(5c2fa49caed96420e41805d8),"Jbrat26","857EFFC663B229F73B0A4ECBC2CC1E26","Borough Market","56","134447621","61"
ObjectID(5c2fa49faed96420e41805d9),"marians739","031E9AE8CE9D2091D05DEF463764F543","Borough Market","259","134502029","72"
ObjectID(5c2fa4a2aed96420e41805da),"iLLyCoffeeFan","12CB3DB77C813B35AC038ABD448FA1BE","Borough Market","167","134942159","31"
ObjectID(5c2fa4a4aed96420e41805db),"Ejones77rtw","E674E3C3C7B474B4D7F6CDE6AB056350","Borough Market","128","127327725","106"
ObjectID(5c2fa4a7aed96420e41805dc),"Agile_Lapin","6B61B04B4DB6109CD3B8729862D639FC","Borough Market","39","127382512","153"
ObjectID(5c2fa4aaaed96420e41805dd),"silvana11","2C6B5C6A0A1CF33C22762573554B3755","Borough Market","17","127666770","39"
ObjectID(5c2fa4adaed96420e41805de),"Genesis4ever","C2BAB571B1C0A0C1979C9B363B9E307B","Borough Market","708","127834326","98"
ObjectID(5c2fa4afaed96420e41805df),"NunoG596","44C66EAA77F8AAF260167F3476715A45","Borough Market","93","127853356","31"
ObjectID(5c2fa4b2aed96420e41805e0),"mariswil","BA078FB4785C47AC375FA75DC0A2F2AC","Borough Market","6","127991354","17"
ObjectID(5c2fa4b4aed96420e41805e1),"meravb","B85F90BCF442FFD06DC0AF28A75FD0F2","Borough Market","46","128215254","14"
ObjectID(5c2fa4b7aed96420e41805e2),"HillaryR","D926551ACEA20C3BD45285B6577949C8","Borough Market","36","121401623","89"
ObjectID(5c2fa4b9aed96420e41805e3),"jocelynlee","4488F8EA0E1C9BBD60470A84DB501519","Borough Market","224","121599304","500"
ObjectID(5c2fa4bbaed96420e41805e4),"patersa","471FF8B61C02D76DE9D0D26AC8164A0F","Borough Market","56","121629768","224"
ObjectID(5c2fa4beaed96420e41805e5),"JayP13","BDED3F1E9226B7C0E2A6B7038694FEE1","Borough Market","19","121761482","50"
ObjectID(5c2fa4c0aed96420e41805e6),"ediruzza","10B546CFC1B1FE66B5F7CEC16832E2D4","Borough Market","235","122090449","43"
ObjectID(5c2fa4c2aed96420e41805e7),"JeremD13","76C00856C0BDDFF30BD923CB8CC27593","Borough Market","96","122765969","47"
ObjectID(5c2fa4c4aed96420e41805e8),"catzala68","3A18C2D226F68A1D6EC594A0E6CD0551","Palais de Westminster","75","608439950","60"
ObjectID(5c2fa4c7aed96420e41805e9),"Kazimire","E8A3BFA72FFA5C07E02636B2F1D82083","Palais de Westminster","61","609240086","53"
ObjectID(5c2fa4c9aed96420e41805ea),"SylvieB88110","D601ACCA7E634010C1616B0E4675BB9C","Palais de Westminster","66","609359119","152"
ObjectID(5c2fa4ccaed96420e41805eb),"edouardc246","66CE8543EEBF08F29AC6DE36752F6DA0","Palais de Westminster","17","609412025","34"
ObjectID(5c2fa4cfaed96420e41805ec),"ob795","1CE457E8B8EDC6F8E26D307643FA0D37","Palais de Westminster","51","611163450","36"
ObjectID(5c2fa4d1aed96420e41805ed),"dallairec","EF20DE998136D3CBE8BE99467A9195B5","Palais de Westminster","42","611652422","86"
ObjectID(5c2fa4d3aed96420e41805ee),"djean06","F2C29F5CC39448136D65446C269701EA","Palais de Westminster","22","612231977","71"
ObjectID(5c2fa4d6aed96420e41805ef),"ClaudeM706","FE601CEA2E9B7BCBECC8C08242DEADF0","Palais de Westminster","17","616510987","44"
ObjectID(5c2fa4d8aed96420e41805f0),"carollec649","75E5581C0F27FCB1C08B366690F4ADA7","Palais de Westminster","5","621357321","6"
ObjectID(5c2fa4dbaed96420e41805f1),"229ren_b","1E15F9BA494DBA34C6EEAF076E4B5FCE","Palais de Westminster","11","598190659","59"
ObjectID(5c2fa4deaed96420e41805f2),"163mdb","02B80726051C9F4B092A2A7281B36273","Palais de Westminster","38","598761060","149"
ObjectID(5c2fa4e0aed96420e41805f3),"Topsy95","E61A1E3E1C591708EF52CC7D35B13245","Palais de Westminster","36","600072895","91"
ObjectID(5c2fa4e2aed96420e41805f4),"Baroudeuse2016","B474376E81BD3666A6D00DE59F99AF90","Palais de Westminster","11","600140692","36"
ObjectID(5c2fa4e5aed96420e41805f5),"mitsoumusic","15A9E0913A1EE2541EC1630C137436A6","Palais de Westminster","22","602575420","56"
ObjectID(5c2fa4e7aed96420e41805f6),"Bmeli","CAC3A475D613056550AEF44A87E0CC4D","Palais de Westminster","61","604029670","153"
ObjectID(5c2fa4eaaed96420e41805f7),"lucg845","DF1A036EBA41F72F3FF6A477FD75B0B0","Palais de Westminster","26","605105904","82"
ObjectID(5c2fa4ecaed96420e41805f8),"Mariez-Pierre","CFFE05EBE6C5802B1AFE54BA9ED091A0","Palais de Westminster","11","606618726","32"
ObjectID(5c2fa4efaed96420e41805f9),"35sarahi","4384D488281CD0717DE1B31B74DBF901","Palais de Westminster","12","607053700","48"
ObjectID(5c2fa4f1aed96420e41805fa),"cheywolf","D105D895C21AFE62B55B26EA8F2BA9B4","Palais de Westminster","46","580070657","41"
ObjectID(5c2fa4f3aed96420e41805fb),"antoinec663","0E886FD4D395C9F527C792E83F6AF5B8","Palais de Westminster","63","580643214","141"
ObjectID(5c2fa4f5aed96420e41805fc),"ancian","C2CEF29ED1B7A6B1BD1F5C496CFB1C28","Palais de Westminster","35","581023441","157"
ObjectID(5c2fa4f8aed96420e41805fd),"pascaleS948","C2423A43BC5A245A6AE4B449CBF918D2","Palais de Westminster","49","582876048","136"
ObjectID(5c2fa4faaed96420e41805fe),"177fbv","DE78319BA6ED10FB67FDE6A20257D5F4","Palais de Westminster","61","583423478","159"
ObjectID(5c2fa4fcaed96420e41805ff),"409st_phanet","BD160A0C2382AE12EFA382790C4BD833","Palais de Westminster","69","583691717","205"
ObjectID(5c2fa4ffaed96420e4180600),"Barbi1966","7BAEA9AB89B90A8612ECACF5BE1661A3","Palais de Westminster","103","584696672","190"
ObjectID(5c2fa502aed96420e4180601),"wizzzzzz","CD2B8CCE0707D55023F3074D0E10F1DA","Palais de Westminster","137","585223889","344"
ObjectID(5c2fa504aed96420e4180602),"408annyj","40FBACCF929BE550DCD35EA3464CC0FB","Palais de Westminster","4","589487514","9"
ObjectID(5c2fa506aed96420e4180603),"MarianneJ968","F8515ACD2D4450895D743B35C504695E","Palais de Westminster","55","569835730","20"
ObjectID(5c2fa509aed96420e4180604),"ddmmi","D1F7A9B07E307210F1987656B5B34DA8","Palais de Westminster","6","570098822","11"
ObjectID(5c2fa50caed96420e4180605),"plubeauolivier","281EB7132649425FB919C3AE0D155EEF","Palais de Westminster","31","571868305","138"
ObjectID(5c2fa50faed96420e4180606),"a_royer","DBC0B68FE12DD51C8156CE0385D40856","Palais de Westminster","15","572470065","44"
ObjectID(5c2fa511aed96420e4180607),"429lydiec","F967AF77097EFAC794D4A182EDEABC77","Palais de Westminster","2","572496758","8"
ObjectID(5c2fa514aed96420e4180608),"sergito_t","DCDFCBAA62432A267F0458216CF1EB4D","Palais de Westminster","34","572600260","69"
ObjectID(5c2fa517aed96420e4180609),"Voyageuse8544","8054E5A00526AE083124844F86D3657D","Palais de Westminster","17","573036944","31"
ObjectID(5c2fa519aed96420e418060a),"grannico","A50968729CAECAA9B6951411DD3DE266","Palais de Westminster","351","574622796","421"
ObjectID(5c2fa51caed96420e418060b),"laurentr248","C41C9BD284FABC0A3CA9A95CAC319FE7","Palais de Westminster","75","577537913","268"
ObjectID(5c2fa51eaed96420e418060c),"Madea35","216B38936F1C253B2DDED98978BA12F6","Palais de Westminster","151","553024020","50"
ObjectID(5c2fa520aed96420e418060d),"LPB_05","DA32DB5D4249B78CB9DB94F8960F08AF","Palais de Westminster","52","554667525","109"
ObjectID(5c2fa523aed96420e418060e),"sissis23","8481A82444356B11423800FD81074EEE","Palais de Westminster","108","555194287","48"
ObjectID(5c2fa525aed96420e418060f),"Vincent76600","FDBB4EAFEC699FAF0641F2C23C19ACA4","Palais de Westminster","188","556543430","243"
ObjectID(5c2fa528aed96420e4180610),"chriscF2271EC","0852E0F292554587DD5C35E1647CC17D","Palais de Westminster","15","558632690","43"
ObjectID(5c2fa52baed96420e4180611),"878cathyt","7DD833383F5D2443ACEE23BDCCFBE052","Palais de Westminster","8","559632691","18"
ObjectID(5c2fa52caed96420e4180612),"starlett72","98B1BDC04B9B6FCC58BC393C818159F5","Palais de Westminster","8","564006742","18"
ObjectID(5c2fa52eaed96420e4180613),"REGVERY","6EA3DC6450FF00A864F9533839E5E793","Palais de Westminster","44","565094978","80"
ObjectID(5c2fa530aed96420e4180614),"seb-du-berry","B9C45056268E6982FE1508CCC8DA80D4","Palais de Westminster","1 ville visitée","566740070","2"
ObjectID(5c2fa533aed96420e4180615),"altmky","86D1BB17E5C0967EE57E249D5CD8267A","Palais de Westminster","48","538239183","94"
ObjectID(5c2fa535aed96420e4180616),"Chiariane","1538DDBFDC2FEAF63C2087138EA52A6A","Palais de Westminster","80","538776707","217"
ObjectID(5c2fa537aed96420e4180617),"michelsR9890KS","B969FC5DC5E847A725BB8C3529DBD104","Palais de Westminster","17","540022118","30"
ObjectID(5c2fa539aed96420e4180618),"carabinus","2F912E1E146D9A23C1311AF3E02F844A","Palais de Westminster","280","540982758","128"
ObjectID(5c2fa53caed96420e4180619),"CaroleF800","3C786E1D7F7015E74F3820AE5EDAB0E4","Palais de Westminster","136","542315025","8"
ObjectID(5c2fa53eaed96420e418061a),"Madeleine517","AB5A86453DEF3258AD1F06C21377C64C","Palais de Westminster","209","543508069","83"
ObjectID(5c2fa540aed96420e418061b),"VICKY7563","F3C9390A28D748232A5D13B0D4939387","Palais de Westminster","8","549337403","22"
ObjectID(5c2fa542aed96420e418061c),"nadiaa663","BF8CF2FE9F4A837ED3F71641D7F3F0BC","Palais de Westminster","35","549782691","77"
ObjectID(5c2fa545aed96420e418061d),"annesophieb980","28F413D3075B82CF52E4BF15714FC3F6","Palais de Westminster","26","551421930","43"
ObjectID(5c2fa547aed96420e418061e),"JMP38","80E995D415468F55338FCEE49D8AD6D0","Palais de Westminster","110","515585512","65"
ObjectID(5c2fa549aed96420e418061f),"Krysalyne","D89CCCF5B93BB200BDE85CE710414E27","Palais de Westminster","534","516560141","86"
ObjectID(5c2fa54caed96420e4180620),"corinegauthemateos","D3DDAEF2F13B5DA5E735EC68D92988D8","Palais de Westminster","5","523233627","33"
ObjectID(5c2fa54faed96420e4180621),"Tracos22","82088DCC4F64E4169835FDBB15D30C4B","Palais de Westminster","165","524023620","551"
ObjectID(5c2fa552aed96420e4180622),"GREGM949","B81F0EB436C2B260275017E82FF909A1","Palais de Westminster","482","524822599","2 922"
ObjectID(5c2fa555aed96420e4180623),"JGVA31","C072766B64EF86A67CA6E8CE55ABDB55","Palais de Westminster","59","530574173","156"
ObjectID(5c2fa558aed96420e4180624),"0gabrieller","5C6DD8D405FA81BE29BF9680AC528686","Palais de Westminster","73","530608351","36"
ObjectID(5c2fa559aed96420e4180625),"Martine44Nantes","82163B708AC8A2F4C82A29D1F735743B","Palais de Westminster","183","532502247","620"
ObjectID(5c2fa55caed96420e4180626),"Coccinell52","9B4F4C8C0EB77A31449D2DF18588CB6C","Palais de Westminster","94","532681280","70"
ObjectID(5c2fa55daed96420e4180627),"483dawidz","D2EDCFA37ADA07C270EE36DF558663F7","Palais de Westminster","92","503117469","195"
ObjectID(5c2fa560aed96420e4180628),"SergePoissy","7C00EA3FEEAB2DE465C45C0894CC8287","Palais de Westminster","62","504270271","433"
ObjectID(5c2fa563aed96420e4180629),"yvesk670","698629337824189D97654CB1C4DC8A05","Palais de Westminster","1 ville visitée","504550294","3"
ObjectID(5c2fa565aed96420e418062a),"600r_gisa","2AFDD57E1C24A9DB38432DBDD8799299","Palais de Westminster","34","504896871","48"
ObjectID(5c2fa568aed96420e418062b),"0207_Audrey","E9A87BE2FDFE9625A286CA429BEE6920","Palais de Westminster","8","505182499","14"
ObjectID(5c2fa56baed96420e418062c),"jedel2017","940DFD25C6C4C227255EC70DB0ACEE16","Palais de Westminster","76","506843996","41"
ObjectID(5c2fa56daed96420e418062d),"emii34","C4EC685DB323BF0AE0A70E428BF03263","Palais de Westminster","19","507050198","113"
ObjectID(5c2fa56faed96420e418062e),"Mathi2099","F6A4C673C8E99C298C72C7952A5DD92B","Palais de Westminster","27","510842720","104"
ObjectID(5c2fa572aed96420e418062f),"Leoana44","E6CB65A7BA7F700041BED7FB427FA125","Palais de Westminster","216","513796180","309"
ObjectID(5c2fa574aed96420e4180630),"toutoute74","1392B8218242FB2E86CF10A86F0952AE","Palais de Westminster","8","479405417","14"
ObjectID(5c2fa577aed96420e4180631),"St_phanie_P354","92F04BB58CF7F7E7F625F8CAF68A954A","Palais de Westminster","69","481377957","206"
ObjectID(5c2fa579aed96420e4180632),"aloic1999","229850D62C8F4C0BCA671C94A4955339","Palais de Westminster","38","482705505","79"
ObjectID(5c2fa57baed96420e4180633),"jocef38","F33A65C5426D63C3ECB07CB95893D17F","Palais de Westminster","27","483216759","80"
ObjectID(5c2fa57daed96420e4180634),"danfmarie7","74D408995A08B9CE1EAC57FE6D100E3B","Palais de Westminster","22","483236301","81"
ObjectID(5c2fa580aed96420e4180635),"jlmonaco","9DA575DC09B2635167F87CA3AC438E67","Palais de Westminster","526","484425227","335"
ObjectID(5c2fa583aed96420e4180636),"lorimar06","2C6E46CD3C6C25BA97F2F5180CD70F64","Palais de Westminster","148","485202884","106"
ObjectID(5c2fa585aed96420e4180637),"jeanfran_oisf516","D58A0B28B0FF541DD8262F347465336C","Palais de Westminster","36","488450741","116"
ObjectID(5c2fa587aed96420e4180638),"CMLFP","4F053C3146887BD9A0A50CF689708619","Palais de Westminster","19","498483362","37"
ObjectID(5c2fa58aaed96420e4180639),"nicolewD1959NB","C5F9ED9A1DBBB70B12068B02637A2737","Palais de Westminster","12","473090382","32"
ObjectID(5c2fa58baed96420e418063a),"461petitb","EC7D80D856CED532E223EB48ECCFEC8F","Palais de Westminster","3","474657244","15"
ObjectID(5c2fa58eaed96420e418063b),"441juliettel","3E32B641B1A2D214897DB0C03046BEC7","Palais de Westminster","32","474911988","49"
ObjectID(5c2fa590aed96420e418063c),"beno_ts150","83C6A294CB634480E808F33E8A574968","Palais de Westminster","528","475747581","10"
ObjectID(5c2fa593aed96420e418063d),"Maglorine","3C07744E20F03BE16DA2214C45F144AA","Palais de Westminster","74","476560891","148"
ObjectID(5c2fa596aed96420e418063e),"tyty78110","C2F29ECCC3E5969A66D6E09090319CB6","Palais de Westminster","13","476656512","14"
ObjectID(5c2fa598aed96420e418063f),"950catherinev","96B08CD6D95A1EF3C4BE981EF985BD5B","Palais de Westminster","67","476844106","263"
ObjectID(5c2fa59baed96420e4180640),"marionf983","B3E276D1B04FE5017FE729DDA80E260B","Palais de Westminster","16","477342555","20"
ObjectID(5c2fa59daed96420e4180641),"LesMacflac","92A7DD6AB28BEE59DA806B76667B8BA0","Palais de Westminster","85","478603956","231"
ObjectID(5c2fa5a0aed96420e4180642),"303ChristopheL","A822075CD1C15B22B0F1F788BD543FA1","Palais de Westminster","266","459381987","59"
ObjectID(5c2fa5a2aed96420e4180643),"caryna39","CE78B0E398966870F9473C1386823C5D","Palais de Westminster","45","459742910","188"
ObjectID(5c2fa5a5aed96420e4180644),"patrickj618","D0306D58573D389ECB2C630718A4B901","Palais de Westminster","20","460035257","47"
